Series Name,"Series Code","Country Name","Country Code","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Indonesia","IDN","","","","","","","","","","","","","","80.1900024414063","82.2099990844727","","","80.6399993896484","","80.5400009155273",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","IDA only","IDX","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Isle of Man","IMN","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","India","IND","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Ireland","IRL","75.7600021362305","78.3399963378906","","82.4100036621094","80.9100036621094","81.2699966430664","79.1800003051758","79.2300033569336","78.4800033569336","79.120002746582","79.2900009155273","80.4100036621094","79.3600006103516","78.870002746582","78.2200012207031","77.4800033569336","76.4199981689453","76.2799987792969","76.5100021362305","76.7099990844727",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Iran, Islamic Rep.","IRN","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Iraq","IRQ","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Iceland","ISL","","","","90.7600021362305","93.0800018310547","90.4800033569336","92.4700012207031","90.9700012207031","90.3000030517578","89.9199981689453","88.3600006103516","88.370002746582","87.4300003051758","88.7799987792969","88.1500015258789","89.5199966430664","89.7600021362305","88.75","89.9700012207031","90.6100006103516","89.6600036621094"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Israel","ISR","","","","","","","","","","","","","","73.0800018310547","73.0100021362305","73.8899993896484","75.7900009155273","75.3300018310547","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Italy","ITA","77.870002746582","77.3600006103516","76.1999969482422","76.3600006103516","75.9899978637695","75.5","76.879997253418","76.2399978637695","77.1399993896484","74.5299987792969","73.3199996948242","72.0599975585938","73.8199996948242","73.0199966430664","72.1399993896484","72.5500030517578","72.9599990844727","72.6699981689453","72.4599990844727","71.9300003051758",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Jamaica","JAM","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Jordan","JOR","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Japan","JPN","","","","","","","","","","","","","","","","","66.5599975585938","67.9199981689453","","68.7200012207031",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Kazakhstan","KAZ","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Kenya","KEN","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Kyrgyz Republic","KGZ","","","","","","","","","","","","","","","","70.7600021362305","71.5899963378906","67.8899993896484","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Cambodia","KHM","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Kiribati","KIR","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","St. Kitts and Nevis","KNA","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Korea, Rep.","KOR","","","","","35.810001373291","35.9500007629395","61.0400009155273","60.4000015258789","38.7200012207031","39.0900001525879","39.6399993896484","39.6100006103516","63.2799987792969","62.4000015258789","62.8199996948242","63.1599998474121","63.5699996948242","64.3499984741211","65.120002746582","65.3199996948242","65.5899963378906"
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Kuwait","KWT","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Latin America & Caribbean (excluding high income)","LAC","","","","","","","","","","","","","","79.3551316975997","","76.7968301294389","76.7102241157183","77.2317651807645","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Lao PDR","LAO","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Lebanon","LBN","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Liberia","LBR","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Libya","LBY","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","St. Lucia","LCA","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Latin America & Caribbean","LCN","","","","","","","","","","","","","","79.3551316975997","","76.4049582310671","76.2397461258868","76.8257823304586","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Least developed countries: UN classification","LDC","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Low income","LIC","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Liechtenstein","LIE","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Sri Lanka","LKA","","","","","","","","","","","","","","","","52.4199981689453","52.7599983215332","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Lower middle income","LMC","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Low & middle income","LMY","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Lesotho","LSO","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Late-demographic dividend","LTE","","","","","","","","","","","","","","","","","","","","",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Lithuania","LTU","","","80.629997253418","81.5999984741211","79.379997253418","85.2799987792969","81.4800033569336","83.5299987792969","81.9499969482422","81.2900009155273","81.9499969482422","81.2399978637695","80.9000015258789","81.6900024414063","83.129997253418","83.3199996948242","82.4000015258789","82.3000030517578","80.4000015258789","80.4899978637695",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Luxembourg","LUX","69.7099990844727","69.9000015258789","","71.4100036621094","71.5100021362305","73","73.1999969482422","71.879997253418","75.370002746582","75.1100006103516","79.7900009155273","79.620002746582","75.870002746582","76.3300018310547","76.3099975585938","75.6900024414063","75.8499984741211","75.9100036621094","76.8199996948242","78.6600036621094",""
"Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","Latvia","LVA","","","74.129997253418","74.2699966430664","75.9599990844727","75.6800003051758","76.5299987792969","77.0800018310547","79.9599990844727","79.8099975585938","82.4199981689453","83.7600021362305","84.1600036621094","82.8199996948242","82.3199996948242","83.6999969482422","84.2600021362305","81.9199981689453","81.4899978637695","82.1900024414063",""
