Year,Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper
2013,GERMANY,DEU,1.42,0.13,12.00,93.90,87.85,97.66
2014,GERMANY,DEU,1.46,0.14,10.00,96.06,89.22,99.51
2015,GERMANY,DEU,1.43,0.14,10.00,95.57,86.27,99.51
1996,GHANA,GHA,-0.34,0.22,5.00,39.42,26.79,52.63
1998,GHANA,GHA,-0.36,0.23,5.00,37.50,27.27,51.67
2000,GHANA,GHA,-0.08,0.21,6.00,49.52,34.93,56.46
2002,GHANA,GHA,-0.06,0.17,9.00,46.15,41.15,54.07
2003,GHANA,GHA,0.28,0.16,10.00,55.29,46.41,63.64
2004,GHANA,GHA,0.15,0.16,11.00,55.29,46.41,61.24
2005,GHANA,GHA,0.24,0.15,13.00,57.21,50.72,63.64
2006,GHANA,GHA,0.37,0.12,15.00,58.65,54.07,64.59
2007,GHANA,GHA,0.46,0.12,15.00,60.10,55.50,67.94
2008,GHANA,GHA,0.38,0.12,16.00,58.65,54.55,66.51
2009,GHANA,GHA,0.49,0.11,17.00,62.09,56.60,67.92
2010,GHANA,GHA,0.49,0.11,17.00,62.56,57.08,67.92
2011,GHANA,GHA,0.46,0.11,18.00,61.97,56.54,67.29
2012,GHANA,GHA,0.41,0.11,18.00,61.50,56.54,65.89
2013,GHANA,GHA,0.42,0.10,18.00,61.03,57.01,65.89
2014,GHANA,GHA,0.47,0.12,14.00,63.05,57.35,68.63
2015,GHANA,GHA,0.51,0.12,14.00,65.52,58.82,70.59
1996,GREECE,GRC,0.97,0.22,6.00,75.96,65.55,90.43
1998,GREECE,GRC,1.09,0.23,6.00,82.21,68.42,93.78
2000,GREECE,GRC,0.98,0.22,7.00,77.88,66.03,90.43
2002,GREECE,GRC,0.99,0.20,8.00,76.44,68.42,91.87
2003,GREECE,GRC,1.06,0.19,8.00,83.65,70.33,93.78
2004,GREECE,GRC,1.14,0.19,8.00,85.10,75.12,91.87
2005,GREECE,GRC,1.03,0.19,8.00,81.25,71.29,89.95
2006,GREECE,GRC,0.94,0.16,10.00,77.40,69.38,89.00
2007,GREECE,GRC,0.96,0.16,10.00,76.44,68.90,89.47
2008,GREECE,GRC,0.90,0.16,10.00,73.56,68.42,86.60
2009,GREECE,GRC,0.86,0.15,10.00,72.99,67.92,85.85
2010,GREECE,GRC,0.88,0.13,11.00,73.46,67.92,82.55
2011,GREECE,GRC,0.80,0.13,11.00,70.89,66.36,77.57
2012,GREECE,GRC,0.68,0.12,12.00,68.54,63.55,74.30
2013,GREECE,GRC,0.66,0.12,12.00,67.61,62.62,73.36
2014,GREECE,GRC,0.57,0.15,9.00,67.49,59.31,71.57
2015,GREECE,GRC,0.59,0.15,9.00,68.47,59.31,73.04
1996,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2007,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009,GREENLAND,GRL,1.20,0.29,1.00,89.10,68.87,100.00
2010,GREENLAND,GRL,1.24,0.26,1.00,90.52,71.70,100.00
2011,GREENLAND,GRL,1.24,0.25,1.00,90.61,71.96,99.53
2012,GREENLAND,GRL,1.26,0.23,1.00,90.61,74.30,96.26
2013,GREENLAND,GRL,1.25,0.21,1.00,90.61,73.83,96.73
2014,GREENLAND,GRL,1.24,0.27,1.00,91.63,71.08,99.51
2015,GREENLAND,GRL,1.23,0.28,1.00,91.13,72.06,99.51
1996,GRENADA,GRD,0.57,0.30,3.00,65.38,53.11,82.30
1998,GRENADA,GRD,0.70,0.30,3.00,67.79,55.02,87.08
2000,GRENADA,GRD,0.69,0.30,3.00,69.23,55.50,87.56
2002,GRENADA,GRD,0.81,0.27,3.00,71.63,58.37,89.00
2003,GRENADA,GRD,0.84,0.27,3.00,72.12,60.77,90.43
2004,GRENADA,GRD,0.61,0.26,5.00,67.79,55.50,82.78
2005,GRENADA,GRD,0.60,0.27,4.00,66.83,54.55,82.78
2006,GRENADA,GRD,0.75,0.24,4.00,70.67,58.37,86.12
2007,GRENADA,GRD,0.82,0.23,4.00,72.12,59.81,89.47
2008,GRENADA,GRD,0.85,0.23,4.00,73.08,60.77,89.47
2009,GRENADA,GRD,0.85,0.23,4.00,72.04,61.32,90.09
2010,GRENADA,GRD,0.82,0.23,4.00,72.04,60.85,89.15
2011,GRENADA,GRD,0.81,0.23,4.00,71.36,61.21,88.79
2012,GRENADA,GRD,0.79,0.24,4.00,71.36,60.28,87.85
2013,GRENADA,GRD,0.81,0.23,4.00,71.36,60.75,87.38
2014,GRENADA,GRD,0.94,0.25,1.00,74.38,65.20,92.65
2015,GRENADA,GRD,0.94,0.24,2.00,73.89,66.18,92.16
1996,GUAM,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,GUAM,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,GUAM,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,GUAM,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,GUAM,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,GUAM,GUM,0.56,0.39,1.00,65.87,46.41,89.00
2005,GUAM,GUM,0.64,0.42,1.00,69.23,47.85,89.95
2006,GUAM,GUM,0.58,0.51,1.00,66.83,38.76,95.22
2007,GUAM,GUM,1.01,0.53,1.00,79.33,54.07,100.00
2008,GUAM,GUM,1.00,0.53,1.00,80.29,53.59,100.00
2009,GUAM,GUM,1.00,0.52,1.00,77.73,54.25,100.00
2010,GUAM,GUM,0.81,0.49,1.00,71.56,48.58,99.06
2011,GUAM,GUM,0.83,0.46,1.00,72.77,52.80,97.20
2012,GUAM,GUM,0.85,0.44,1.00,73.71,55.61,96.26
2013,GUAM,GUM,0.83,0.47,1.00,72.30,52.80,97.20
2014,GUAM,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2015,GUAM,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1996,GUATEMALA,GTM,-0.28,0.21,6.00,41.83,30.62,53.11
1998,GUATEMALA,GTM,-0.28,0.22,6.00,41.83,30.62,52.15
2000,GUATEMALA,GTM,-0.38,0.21,7.00,37.50,27.27,50.24
2002,GUATEMALA,GTM,-0.44,0.17,9.00,37.98,26.79,44.02
2003,GUATEMALA,GTM,-0.54,0.15,10.00,32.21,25.84,39.71
2004,GUATEMALA,GTM,-0.31,0.15,12.00,38.94,31.58,47.37
2005,GUATEMALA,GTM,-0.34,0.15,13.00,37.02,30.14,46.89
2006,GUATEMALA,GTM,-0.19,0.12,16.00,41.35,34.45,46.41
2007,GUATEMALA,GTM,-0.20,0.12,16.00,42.79,35.41,47.37
2008,GUATEMALA,GTM,-0.23,0.11,16.00,41.83,34.45,47.37
2009,GUATEMALA,GTM,-0.28,0.12,15.00,39.81,33.02,46.23
2010,GUATEMALA,GTM,-0.33,0.11,16.00,35.55,30.19,42.92
2011,GUATEMALA,GTM,-0.34,0.11,17.00,36.15,30.84,43.93
2012,GUATEMALA,GTM,-0.38,0.11,17.00,35.68,30.37,42.99
2013,GUATEMALA,GTM,-0.40,0.11,16.00,36.15,29.44,42.06
2014,GUATEMALA,GTM,-0.38,0.13,13.00,34.98,29.90,42.65
2015,GUATEMALA,GTM,-0.42,0.13,13.00,33.99,28.92,40.69
1996,GUINEA,GIN,-1.35,0.24,4.00,10.10,4.31,20.57
1998,GUINEA,GIN,-1.19,0.26,4.00,12.98,3.83,26.79
2000,GUINEA,GIN,-1.18,0.23,5.00,13.46,6.70,24.40
2002,GUINEA,GIN,-1.33,0.18,7.00,11.06,5.74,19.62
2003,GUINEA,GIN,-1.22,0.17,7.00,15.38,8.13,22.49
2004,GUINEA,GIN,-1.28,0.19,8.00,12.50,5.74,20.10
2005,GUINEA,GIN,-1.14,0.18,9.00,14.90,8.13,24.40
2006,GUINEA,GIN,-1.24,0.14,10.00,11.54,8.61,20.10
2007,GUINEA,GIN,-1.40,0.14,10.00,9.13,6.22,14.83
2008,GUINEA,GIN,-1.45,0.14,11.00,9.13,4.31,14.35
2009,GUINEA,GIN,-1.30,0.14,11.00,10.43,7.55,16.51
2010,GUINEA,GIN,-0.95,0.14,11.00,21.33,13.68,29.25
2011,GUINEA,GIN,-0.94,0.14,12.00,22.07,14.02,28.50
2012,GUINEA,GIN,-1.06,0.13,14.00,16.90,13.08,24.77
2013,GUINEA,GIN,-1.06,0.12,15.00,16.90,13.55,23.83
2014,GUINEA,GIN,-0.89,0.13,12.00,23.65,17.65,28.43
2015,GUINEA,GIN,-0.89,0.13,12.00,24.14,18.14,27.94
1996,GUINEA-BISSAU,GNB,-1.16,0.24,4.00,13.94,6.70,24.40
1998,GUINEA-BISSAU,GNB,-1.14,0.28,3.00,14.42,4.78,29.19
2000,GUINEA-BISSAU,GNB,-0.76,0.23,5.00,26.44,15.31,38.28
2002,GUINEA-BISSAU,GNB,-0.75,0.21,6.00,25.48,18.18,39.23
2003,GUINEA-BISSAU,GNB,-1.13,0.20,6.00,17.79,9.09,25.84
2004,GUINEA-BISSAU,GNB,-0.85,0.21,7.00,23.56,15.31,33.01
2005,GUINEA-BISSAU,GNB,-0.37,0.21,7.00,36.54,27.27,48.80
2006,GUINEA-BISSAU,GNB,-0.70,0.17,8.00,28.37,21.53,33.49
2007,GUINEA-BISSAU,GNB,-0.78,0.16,8.00,25.96,18.66,32.06
2008,GUINEA-BISSAU,GNB,-0.80,0.16,8.00,25.48,18.18,31.58
2009,GUINEA-BISSAU,GNB,-0.81,0.16,8.00,26.07,16.51,30.66
2010,GUINEA-BISSAU,GNB,-0.90,0.16,8.00,23.70,13.68,30.19
2011,GUINEA-BISSAU,GNB,-0.93,0.16,8.00,23.00,14.02,28.97
2012,GUINEA-BISSAU,GNB,-1.39,0.15,8.00,8.92,4.67,15.89
2013,GUINEA-BISSAU,GNB,-1.38,0.14,9.00,9.86,4.21,15.42
2014,GUINEA-BISSAU,GNB,-0.93,0.15,7.00,22.17,15.20,28.43
2015,GUINEA-BISSAU,GNB,-0.81,0.15,7.00,25.62,20.10,29.41
1996,GUYANA,GUY,0.26,0.24,4.00,58.65,46.89,68.42
1998,GUYANA,GUY,0.40,0.26,4.00,60.58,49.76,72.25
2000,GUYANA,GUY,0.51,0.25,4.00,63.94,51.67,75.60
2002,GUYANA,GUY,0.62,0.24,4.00,66.83,54.55,78.47
2003,GUYANA,GUY,0.57,0.24,4.00,64.42,52.15,77.03
2004,GUYANA,GUY,0.14,0.24,5.00,54.81,41.63,64.59
2005,GUYANA,GUY,-0.18,0.20,7.00,43.27,30.62,54.55
2006,GUYANA,GUY,0.08,0.14,9.00,50.96,42.58,56.46
2007,GUYANA,GUY,0.09,0.14,10.00,50.48,44.50,56.94
2008,GUYANA,GUY,0.09,0.14,10.00,50.96,44.98,57.89
2009,GUYANA,GUY,0.09,0.14,10.00,52.61,43.87,56.60
2010,GUYANA,GUY,0.05,0.13,10.00,51.18,42.45,55.66
2011,GUYANA,GUY,0.01,0.13,10.00,50.70,41.59,56.07
2012,GUYANA,GUY,-0.01,0.14,11.00,49.30,41.12,56.54
2013,GUYANA,GUY,0.00,0.13,11.00,48.36,42.06,56.54
2014,GUYANA,GUY,0.16,0.17,8.00,53.69,44.12,61.76
2015,GUYANA,GUY,0.22,0.16,7.00,55.67,47.06,63.73
1996,HAITI,HTI,-0.84,0.24,4.00,22.12,13.88,35.41
1998,HAITI,HTI,-0.77,0.26,4.00,26.44,12.92,39.71
2000,HAITI,HTI,-0.87,0.25,4.00,22.12,11.48,33.97
2002,HAITI,HTI,-1.33,0.18,7.00,11.54,5.74,19.62
2003,HAITI,HTI,-1.29,0.17,8.00,11.54,7.18,21.53
2004,HAITI,HTI,-1.37,0.18,8.00,9.13,5.26,18.66
2005,HAITI,HTI,-1.25,0.19,8.00,11.54,6.22,22.97
2006,HAITI,HTI,-0.76,0.13,11.00,25.48,21.53,31.58
2007,HAITI,HTI,-0.66,0.13,11.00,29.33,24.40,34.45
2008,HAITI,HTI,-0.63,0.12,11.00,28.85,25.36,34.45
2009,HAITI,HTI,-0.68,0.12,12.00,29.86,24.53,32.55
2010,HAITI,HTI,-0.73,0.12,12.00,28.44,22.17,30.19
2011,HAITI,HTI,-0.78,0.12,13.00,26.76,19.63,29.91
2012,HAITI,HTI,-0.79,0.12,13.00,25.82,18.69,29.44
2013,HAITI,HTI,-0.79,0.12,13.00,25.82,20.56,29.44
2014,HAITI,HTI,-0.85,0.14,10.00,24.63,19.12,29.90
2015,HAITI,HTI,-0.84,0.14,10.00,25.12,20.10,28.92
1996,HONDURAS,HND,-0.35,0.21,6.00,38.46,27.27,51.20
1998,HONDURAS,HND,-0.13,0.22,6.00,46.63,34.93,55.98
2000,HONDURAS,HND,-0.19,0.21,7.00,46.63,32.06,52.63
2002,HONDURAS,HND,-0.20,0.17,8.00,42.79,35.41,50.72
2003,HONDURAS,HND,-0.18,0.17,9.00,40.87,35.41,49.28
2004,HONDURAS,HND,-0.32,0.15,12.00,37.50,31.10,46.41
2005,HONDURAS,HND,-0.31,0.15,13.00,37.50,30.14,47.85
2006,HONDURAS,HND,-0.18,0.12,14.00,42.31,34.45,46.89
2007,HONDURAS,HND,-0.24,0.13,14.00,40.38,34.45,46.89
2008,HONDURAS,HND,-0.35,0.12,14.00,35.58,30.14,44.50
2009,HONDURAS,HND,-0.55,0.12,15.00,30.33,29.25,35.38
2010,HONDURAS,HND,-0.52,0.12,15.00,30.81,29.25,35.85
2011,HONDURAS,HND,-0.49,0.12,15.00,31.46,28.50,38.32
2012,HONDURAS,HND,-0.49,0.12,15.00,32.86,27.57,40.19
2013,HONDURAS,HND,-0.50,0.12,15.00,31.46,28.04,37.85
2014,HONDURAS,HND,-0.43,0.13,13.00,33.99,29.90,41.18
2015,HONDURAS,HND,-0.45,0.13,13.00,32.02,27.94,40.20
1996,"HONG KONG SAR, CHINA",HKG,0.31,0.23,5.00,60.10,49.76,69.38
1998,"HONG KONG SAR, CHINA",HKG,-0.15,0.25,5.00,45.67,33.97,56.46
2000,"HONG KONG SAR, CHINA",HKG,-0.06,0.23,6.00,50.00,34.45,58.85
2002,"HONG KONG SAR, CHINA",HKG,0.12,0.21,7.00,51.44,41.63,60.77
2003,"HONG KONG SAR, CHINA",HKG,0.33,0.21,7.00,57.21,45.93,67.46
2004,"HONG KONG SAR, CHINA",HKG,0.58,0.20,7.00,66.83,56.46,77.99
2005,"HONG KONG SAR, CHINA",HKG,0.56,0.20,7.00,64.90,56.94,75.12
2006,"HONG KONG SAR, CHINA",HKG,0.52,0.17,9.00,62.50,55.50,72.25
2007,"HONG KONG SAR, CHINA",HKG,0.48,0.17,9.00,60.58,55.02,69.86
2008,"HONG KONG SAR, CHINA",HKG,0.45,0.16,9.00,60.58,55.02,69.38
2009,"HONG KONG SAR, CHINA",HKG,0.47,0.16,9.00,61.14,55.66,68.87
2010,"HONG KONG SAR, CHINA",HKG,0.50,0.16,9.00,63.03,55.66,69.81
2011,"HONG KONG SAR, CHINA",HKG,0.57,0.15,10.00,65.73,57.01,71.03
2012,"HONG KONG SAR, CHINA",HKG,0.63,0.14,10.00,66.67,60.75,73.83
2013,"HONG KONG SAR, CHINA",HKG,0.71,0.13,10.00,69.48,64.02,75.70
2014,"HONG KONG SAR, CHINA",HKG,0.50,0.15,9.00,65.02,57.35,71.08
2015,"HONG KONG SAR, CHINA",HKG,0.48,0.15,8.00,63.55,56.86,70.59
1996,HUNGARY,HUN,1.01,0.22,6.00,77.88,66.99,90.91
1998,HUNGARY,HUN,1.08,0.23,6.00,81.73,67.94,93.78
2000,HUNGARY,HUN,1.16,0.22,7.00,87.02,72.25,95.69
2002,HUNGARY,HUN,1.16,0.17,9.00,87.02,72.73,95.22
2003,HUNGARY,HUN,1.14,0.17,9.00,87.02,72.73,94.26
2004,HUNGARY,HUN,1.14,0.17,9.00,85.58,76.56,90.91
2005,HUNGARY,HUN,1.16,0.17,9.00,86.54,73.21,92.34
2006,HUNGARY,HUN,1.02,0.14,11.00,78.85,72.25,90.43
2007,HUNGARY,HUN,1.04,0.14,11.00,80.77,71.29,91.39
2008,HUNGARY,HUN,0.96,0.14,12.00,76.44,69.38,87.56
2009,HUNGARY,HUN,0.90,0.14,12.00,74.88,67.92,86.32
2010,HUNGARY,HUN,0.90,0.14,12.00,75.36,68.40,85.38
2011,HUNGARY,HUN,0.85,0.14,12.00,74.18,67.29,81.78
2012,HUNGARY,HUN,0.75,0.12,13.00,70.42,64.95,76.17
2013,HUNGARY,HUN,0.74,0.12,12.00,69.95,65.42,75.70
2014,HUNGARY,HUN,0.53,0.13,11.00,65.52,59.31,71.08
2015,HUNGARY,HUN,0.52,0.13,11.00,66.01,58.33,71.08
1996,ICELAND,ISL,1.50,0.24,5.00,94.23,83.73,100.00
1998,ICELAND,ISL,1.48,0.26,5.00,94.71,79.90,100.00
2000,ICELAND,ISL,1.55,0.24,6.00,96.63,86.12,100.00
2002,ICELAND,ISL,1.50,0.22,7.00,97.12,85.17,100.00
2003,ICELAND,ISL,1.55,0.22,7.00,98.56,87.56,100.00
2004,ICELAND,ISL,1.64,0.23,7.00,96.15,89.00,100.00
2005,ICELAND,ISL,1.59,0.22,7.00,97.12,88.52,100.00
2006,ICELAND,ISL,1.49,0.17,8.00,96.15,89.95,100.00
2007,ICELAND,ISL,1.47,0.17,8.00,96.15,88.52,100.00
2008,ICELAND,ISL,1.47,0.17,8.00,96.15,87.56,100.00
2009,ICELAND,ISL,1.44,0.17,8.00,95.73,87.26,100.00
2010,ICELAND,ISL,1.48,0.16,9.00,95.73,89.62,100.00
2011,ICELAND,ISL,1.45,0.16,9.00,95.31,88.32,100.00
2012,ICELAND,ISL,1.47,0.15,10.00,94.84,89.25,99.07
2013,ICELAND,ISL,1.47,0.14,10.00,94.84,89.72,99.53
2014,ICELAND,ISL,1.39,0.16,8.00,94.09,83.33,99.51
2015,ICELAND,ISL,1.40,0.16,8.00,95.07,83.82,99.51
1996,INDIA,IND,0.40,0.22,6.00,62.02,52.63,71.77
1998,INDIA,IND,0.28,0.23,6.00,57.21,47.37,66.51
2000,INDIA,IND,0.26,0.22,7.00,56.25,48.80,66.03
2002,INDIA,IND,0.36,0.17,9.00,58.17,50.72,67.46
2003,INDIA,IND,0.39,0.17,9.00,59.62,49.76,67.94
2004,INDIA,IND,0.38,0.17,10.00,61.06,51.67,68.90
2005,INDIA,IND,0.39,0.17,11.00,60.10,54.07,69.86
2006,INDIA,IND,0.42,0.13,14.00,59.13,54.55,67.46
2007,INDIA,IND,0.43,0.13,14.00,59.13,55.02,67.46
2008,INDIA,IND,0.44,0.13,14.00,60.10,55.50,68.42
2009,INDIA,IND,0.45,0.13,14.00,60.19,55.66,67.92
2010,INDIA,IND,0.43,0.13,14.00,60.66,55.66,67.92
2011,INDIA,IND,0.42,0.13,15.00,60.56,55.14,67.29
2012,INDIA,IND,0.39,0.12,15.00,60.09,56.07,65.89
2013,INDIA,IND,0.42,0.12,14.00,61.50,56.54,66.36
2014,INDIA,IND,0.39,0.13,12.00,60.10,54.90,67.65
2015,INDIA,IND,0.39,0.13,12.00,60.59,54.41,68.63
1996,INDONESIA,IDN,-0.81,0.22,6.00,23.56,13.88,35.41
1998,INDONESIA,IDN,-1.04,0.23,6.00,17.31,9.09,30.14
2000,INDONESIA,IDN,-0.44,0.22,7.00,34.13,24.40,48.80
2002,INDONESIA,IDN,-0.39,0.17,9.00,39.42,28.71,45.45
2003,INDONESIA,IDN,-0.38,0.15,10.00,37.02,28.71,43.54
2004,INDONESIA,IDN,-0.29,0.16,11.00,40.38,31.58,47.37
2005,INDONESIA,IDN,-0.16,0.15,12.00,44.71,35.41,54.07
2006,INDONESIA,IDN,-0.14,0.12,15.00,43.27,36.36,49.28
2007,INDONESIA,IDN,-0.07,0.12,15.00,46.63,38.28,53.59
2008,INDONESIA,IDN,-0.06,0.12,15.00,46.63,40.67,53.11
2009,INDONESIA,IDN,-0.03,0.12,15.00,46.92,41.04,54.72
2010,INDONESIA,IDN,-0.07,0.12,15.00,47.87,38.21,53.77
2011,INDONESIA,IDN,-0.04,0.11,16.00,47.89,41.12,55.14
2012,INDONESIA,IDN,0.05,0.11,16.00,51.64,43.93,56.54
2013,INDONESIA,IDN,0.01,0.11,15.00,49.30,43.46,56.54
2014,INDONESIA,IDN,0.13,0.13,12.00,51.23,47.06,59.80
2015,INDONESIA,IDN,0.14,0.13,12.00,52.22,46.08,59.31
1996,"IRAN, ISLAMIC REP.",IRN,-0.87,0.22,5.00,20.67,13.88,33.49
1998,"IRAN, ISLAMIC REP.",IRN,-0.85,0.23,5.00,23.08,12.44,35.41
2000,"IRAN, ISLAMIC REP.",IRN,-0.92,0.23,5.00,21.15,11.48,31.58
2002,"IRAN, ISLAMIC REP.",IRN,-1.11,0.17,7.00,17.79,10.53,23.92
2003,"IRAN, ISLAMIC REP.",IRN,-1.32,0.17,7.00,10.10,6.70,21.53
2004,"IRAN, ISLAMIC REP.",IRN,-1.23,0.15,10.00,14.42,7.66,20.10
2005,"IRAN, ISLAMIC REP.",IRN,-1.30,0.16,10.00,10.10,6.22,17.70
2006,"IRAN, ISLAMIC REP.",IRN,-1.47,0.12,12.00,8.17,6.70,11.48
2007,"IRAN, ISLAMIC REP.",IRN,-1.53,0.12,12.00,7.69,4.31,9.57
2008,"IRAN, ISLAMIC REP.",IRN,-1.54,0.12,12.00,7.69,4.31,10.05
2009,"IRAN, ISLAMIC REP.",IRN,-1.55,0.12,11.00,6.64,4.25,9.91
2010,"IRAN, ISLAMIC REP.",IRN,-1.57,0.12,12.00,6.16,3.77,9.91
2011,"IRAN, ISLAMIC REP.",IRN,-1.55,0.12,12.00,6.57,4.67,10.75
2012,"IRAN, ISLAMIC REP.",IRN,-1.58,0.12,12.00,5.16,3.74,8.41
2013,"IRAN, ISLAMIC REP.",IRN,-1.60,0.11,12.00,4.23,3.27,8.41
2014,"IRAN, ISLAMIC REP.",IRN,-1.57,0.13,9.00,4.93,3.92,9.80
2015,"IRAN, ISLAMIC REP.",IRN,-1.54,0.13,9.00,5.42,4.41,12.25
1996,IRAQ,IRQ,-1.96,0.22,5.00,0.48,0.00,6.22
1998,IRAQ,IRQ,-1.92,0.23,5.00,1.92,0.00,7.18
2000,IRAQ,IRQ,-1.99,0.23,5.00,0.96,0.00,4.78
2002,IRAQ,IRQ,-2.04,0.17,7.00,0.48,0.00,3.35
2003,IRAQ,IRQ,-1.46,0.18,6.00,9.13,4.31,16.75
2004,IRAQ,IRQ,-1.68,0.17,7.00,4.33,1.44,8.61
2005,IRAQ,IRQ,-1.40,0.17,8.00,9.13,5.26,15.31
2006,IRAQ,IRQ,-1.40,0.15,8.00,9.13,7.18,15.79
2007,IRAQ,IRQ,-1.23,0.14,8.00,12.50,8.61,20.10
2008,IRAQ,IRQ,-1.20,0.14,10.00,14.42,10.05,21.05
2009,IRAQ,IRQ,-1.10,0.14,12.00,15.64,9.91,24.53
2010,IRAQ,IRQ,-1.06,0.13,12.00,17.54,12.26,26.42
2011,IRAQ,IRQ,-1.14,0.14,11.00,14.08,10.75,24.30
2012,IRAQ,IRQ,-1.12,0.13,12.00,15.96,10.75,21.50
2013,IRAQ,IRQ,-1.10,0.13,12.00,16.43,12.62,22.90
2014,IRAQ,IRQ,-1.22,0.14,9.00,14.29,6.86,21.08
2015,IRAQ,IRQ,-1.19,0.14,9.00,14.78,9.31,21.57
1996,IRELAND,IRL,1.40,0.22,6.00,91.35,79.90,100.00
1998,IRELAND,IRL,1.37,0.23,6.00,91.83,76.56,100.00
2000,IRELAND,IRL,1.44,0.22,7.00,93.27,83.25,100.00
2002,IRELAND,IRL,1.26,0.20,8.00,89.42,73.68,100.00
2003,IRELAND,IRL,1.22,0.19,8.00,89.90,75.12,98.09
2004,IRELAND,IRL,1.49,0.19,8.00,94.23,89.00,99.52
2005,IRELAND,IRL,1.61,0.19,8.00,97.60,89.95,100.00
2006,IRELAND,IRL,1.42,0.16,10.00,94.71,86.12,100.00
2007,IRELAND,IRL,1.42,0.16,10.00,95.67,86.60,100.00
2008,IRELAND,IRL,1.45,0.16,10.00,95.67,87.56,100.00
2009,IRELAND,IRL,1.37,0.15,10.00,93.84,85.85,100.00
2010,IRELAND,IRL,1.34,0.15,10.00,93.36,82.55,99.06
2011,IRELAND,IRL,1.32,0.15,11.00,92.49,83.18,96.26
2012,IRELAND,IRL,1.33,0.14,11.00,92.02,83.64,96.26
2013,IRELAND,IRL,1.32,0.14,10.00,92.02,84.11,96.26
2014,IRELAND,IRL,1.34,0.16,8.00,92.61,80.88,99.02
2015,IRELAND,IRL,1.35,0.16,8.00,92.61,81.86,99.51
1996,ISRAEL,ISR,0.65,0.22,6.00,67.79,58.85,77.99
1998,ISRAEL,ISR,0.55,0.23,6.00,65.38,53.11,75.12
2000,ISRAEL,ISR,0.64,0.22,7.00,66.35,56.46,78.95
2002,ISRAEL,ISR,0.53,0.20,8.00,63.94,53.11,72.73
2003,ISRAEL,ISR,0.58,0.19,8.00,64.90,54.07,75.12
2004,ISRAEL,ISR,0.63,0.19,8.00,68.27,57.42,78.95
2005,ISRAEL,ISR,0.61,0.19,8.00,67.31,58.85,77.03
2006,ISRAEL,ISR,0.76,0.15,11.00,72.12,62.68,78.47
2007,ISRAEL,ISR,0.72,0.15,11.00,69.71,60.29,77.03
2008,ISRAEL,ISR,0.70,0.15,11.00,69.23,60.77,76.08
2009,ISRAEL,ISR,0.55,0.15,10.00,63.98,56.60,70.28
2010,ISRAEL,ISR,0.56,0.15,10.00,65.88,57.08,71.70
2011,ISRAEL,ISR,0.65,0.15,10.00,67.61,59.81,74.77
2012,ISRAEL,ISR,0.63,0.15,10.00,67.14,60.28,73.83
2013,ISRAEL,ISR,0.64,0.14,10.00,66.67,60.28,73.36
2014,ISRAEL,ISR,0.73,0.16,8.00,70.44,62.75,76.96
2015,ISRAEL,ISR,0.74,0.16,8.00,71.43,63.73,76.96
1996,ITALY,ITA,1.13,0.22,6.00,85.10,71.77,93.78
1998,ITALY,ITA,1.04,0.23,6.00,78.85,66.51,92.82
2000,ITALY,ITA,1.02,0.22,7.00,79.33,67.46,91.39
2002,ITALY,ITA,1.02,0.20,8.00,78.85,68.90,92.34
2003,ITALY,ITA,0.95,0.19,8.00,76.44,66.03,90.43
2004,ITALY,ITA,1.16,0.19,8.00,87.02,75.60,92.82
2005,ITALY,ITA,1.02,0.19,8.00,80.77,71.29,89.95
2006,ITALY,ITA,1.05,0.16,10.00,82.21,72.25,91.87
2007,ITALY,ITA,1.10,0.15,11.00,85.10,73.68,93.30
2008,ITALY,ITA,1.02,0.15,11.00,81.25,69.86,90.91
2009,ITALY,ITA,1.03,0.15,12.00,80.57,70.28,91.51
2010,ITALY,ITA,0.95,0.12,13.00,75.83,69.34,86.79
2011,ITALY,ITA,0.90,0.12,14.00,75.12,68.22,83.64
2012,ITALY,ITA,0.90,0.12,14.00,74.65,69.16,84.11
2013,ITALY,ITA,0.94,0.12,13.00,76.06,70.56,85.98
