Year,Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper
1998,GERMANY,DEU,1.22,0.27,6.00,87.75,75.61,95.61
2000,GERMANY,DEU,1.47,0.23,6.00,91.67,83.41,98.54
2002,GERMANY,DEU,1.54,0.23,6.00,92.65,84.39,99.51
2003,GERMANY,DEU,1.51,0.20,6.00,91.67,84.88,99.02
2004,GERMANY,DEU,1.49,0.21,6.00,91.18,81.46,99.51
2005,GERMANY,DEU,1.50,0.19,6.00,91.67,85.37,99.51
2006,GERMANY,DEU,1.57,0.21,7.00,94.12,85.85,99.51
2007,GERMANY,DEU,1.62,0.22,7.00,94.66,86.47,99.52
2008,GERMANY,DEU,1.49,0.23,7.00,92.23,82.13,98.07
2009,GERMANY,DEU,1.52,0.22,7.00,93.78,84.29,99.52
2010,GERMANY,DEU,1.58,0.24,7.00,93.78,84.29,100.00
2011,GERMANY,DEU,1.55,0.22,8.00,92.89,84.91,98.58
2012,GERMANY,DEU,1.54,0.22,8.00,91.94,85.38,99.06
2013,GERMANY,DEU,1.56,0.22,8.00,92.42,85.85,99.06
2014,GERMANY,DEU,1.70,0.23,8.00,94.23,89.47,99.52
2015,GERMANY,DEU,1.67,0.22,8.00,93.27,88.52,99.04
1996,GHANA,GHA,-0.38,0.32,4.00,35.78,20.98,56.59
1998,GHANA,GHA,-0.25,0.27,6.00,38.24,23.90,57.07
2000,GHANA,GHA,-0.10,0.24,6.00,49.02,30.24,62.44
2002,GHANA,GHA,-0.47,0.21,7.00,35.29,20.49,49.76
2003,GHANA,GHA,-0.28,0.18,8.00,45.10,28.78,54.15
2004,GHANA,GHA,-0.35,0.17,9.00,41.18,27.80,52.68
2005,GHANA,GHA,-0.11,0.16,9.00,52.45,42.93,57.07
2006,GHANA,GHA,-0.07,0.18,9.00,51.96,41.46,57.56
2007,GHANA,GHA,-0.05,0.18,9.00,52.43,41.55,57.97
2008,GHANA,GHA,-0.03,0.17,10.00,53.40,44.44,58.94
2009,GHANA,GHA,0.09,0.16,10.00,54.07,47.14,62.38
2010,GHANA,GHA,0.13,0.16,10.00,54.55,48.10,64.29
2011,GHANA,GHA,0.13,0.16,11.00,55.45,48.58,63.21
2012,GHANA,GHA,0.13,0.17,11.00,56.40,47.17,65.09
2013,GHANA,GHA,0.08,0.17,11.00,54.98,46.23,62.74
2014,GHANA,GHA,-0.01,0.17,11.00,53.37,43.06,62.68
2015,GHANA,GHA,-0.03,0.17,11.00,53.37,42.58,60.29
1996,GREECE,GRC,0.65,0.27,6.00,71.08,57.56,83.90
1998,GREECE,GRC,0.66,0.27,6.00,71.08,57.07,85.37
2000,GREECE,GRC,0.80,0.23,6.00,78.43,64.88,86.83
2002,GREECE,GRC,0.97,0.23,6.00,79.90,68.78,88.29
2003,GREECE,GRC,1.00,0.20,6.00,78.92,70.73,89.27
2004,GREECE,GRC,0.85,0.21,6.00,77.45,67.32,85.37
2005,GREECE,GRC,0.93,0.19,6.00,76.47,68.78,85.85
2006,GREECE,GRC,0.84,0.21,7.00,73.53,65.37,85.37
2007,GREECE,GRC,0.89,0.22,7.00,77.67,67.63,86.47
2008,GREECE,GRC,0.88,0.23,7.00,76.70,65.70,86.96
2009,GREECE,GRC,0.81,0.22,7.00,74.64,65.24,84.76
2010,GREECE,GRC,0.63,0.24,7.00,73.21,57.62,80.95
2011,GREECE,GRC,0.49,0.23,7.00,68.72,55.19,77.83
2012,GREECE,GRC,0.51,0.22,8.00,68.72,56.60,76.89
2013,GREECE,GRC,0.62,0.22,8.00,72.99,59.43,79.72
2014,GREECE,GRC,0.34,0.23,8.00,64.90,52.15,74.16
2015,GREECE,GRC,0.40,0.22,8.00,65.87,55.02,73.68
1996,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2007,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009,GREENLAND,GRL,1.34,0.48,1.00,88.04,70.00,100.00
2010,GREENLAND,GRL,1.36,0.48,1.00,87.56,70.00,100.00
2011,GREENLAND,GRL,1.34,0.48,1.00,88.63,70.28,100.00
2012,GREENLAND,GRL,1.39,0.42,1.00,90.05,74.06,100.00
2013,GREENLAND,GRL,1.41,0.41,1.00,90.05,73.58,100.00
2014,GREENLAND,GRL,1.40,0.43,1.00,89.90,73.21,99.52
2015,GREENLAND,GRL,1.37,0.44,1.00,89.90,72.73,99.04
1996,GRENADA,GRD,0.52,0.48,1.00,67.65,40.49,89.76
1998,GRENADA,GRD,0.40,0.40,2.00,64.71,38.05,84.39
2000,GRENADA,GRD,0.42,0.36,2.00,65.20,41.95,82.44
2002,GRENADA,GRD,0.38,0.33,2.00,63.73,46.83,78.05
2003,GRENADA,GRD,0.38,0.27,2.00,65.20,52.20,75.12
2004,GRENADA,GRD,0.18,0.26,3.00,61.27,46.34,70.24
2005,GRENADA,GRD,0.33,0.23,3.00,61.76,53.17,71.22
2006,GRENADA,GRD,0.49,0.27,3.00,65.20,54.63,77.07
2007,GRENADA,GRD,0.42,0.29,3.00,64.08,52.17,77.78
2008,GRENADA,GRD,0.27,0.27,3.00,59.71,50.24,72.46
2009,GRENADA,GRD,0.27,0.28,3.00,58.85,47.14,73.81
2010,GRENADA,GRD,0.34,0.27,3.00,61.72,49.05,75.71
2011,GRENADA,GRD,0.26,0.27,3.00,58.29,47.17,75.47
2012,GRENADA,GRD,0.28,0.29,3.00,59.24,45.28,75.00
2013,GRENADA,GRD,0.28,0.30,3.00,60.19,45.75,74.53
2014,GRENADA,GRD,0.19,0.33,2.00,58.65,40.19,74.16
2015,GRENADA,GRD,0.01,0.29,3.00,54.33,35.89,67.94
1996,GUAM,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,GUAM,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,GUAM,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,GUAM,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,GUAM,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,GUAM,GUM,0.68,0.33,1.00,73.04,59.02,85.37
2005,GUAM,GUM,0.61,0.25,1.00,68.14,58.05,77.56
2006,GUAM,GUM,0.60,0.32,1.00,69.61,55.12,84.39
2007,GUAM,GUM,0.61,0.37,1.00,69.42,53.62,86.47
2008,GUAM,GUM,0.62,0.39,1.00,71.36,53.62,86.96
2009,GUAM,GUM,0.63,0.44,1.00,72.25,51.43,88.10
2010,GUAM,GUM,0.63,0.48,1.00,72.73,46.67,90.00
2011,GUAM,GUM,0.62,0.49,1.00,72.99,47.17,91.04
2012,GUAM,GUM,0.60,0.52,1.00,72.04,43.87,91.04
2013,GUAM,GUM,0.61,0.51,1.00,71.56,45.75,91.04
2014,GUAM,GUM,0.18,0.53,1.00,58.17,27.75,80.86
2015,GUAM,GUM,0.17,0.47,1.00,58.17,29.67,79.43
1996,GUATEMALA,GTM,-0.21,0.29,5.00,42.65,24.88,60.49
1998,GUATEMALA,GTM,0.09,0.30,5.00,54.41,34.15,69.27
2000,GUATEMALA,GTM,-0.11,0.24,6.00,48.53,30.24,61.46
2002,GUATEMALA,GTM,-0.16,0.21,7.00,47.06,34.15,59.51
2003,GUATEMALA,GTM,-0.34,0.18,7.00,42.16,26.34,52.20
2004,GUATEMALA,GTM,-0.19,0.18,8.00,48.04,33.17,58.05
2005,GUATEMALA,GTM,-0.39,0.17,8.00,41.67,24.88,52.20
2006,GUATEMALA,GTM,-0.22,0.19,9.00,46.57,31.71,55.12
2007,GUATEMALA,GTM,-0.21,0.19,9.00,48.06,31.40,56.52
2008,GUATEMALA,GTM,-0.15,0.18,9.00,50.97,36.23,55.56
2009,GUATEMALA,GTM,-0.12,0.17,9.00,49.28,38.10,56.67
2010,GUATEMALA,GTM,-0.13,0.17,9.00,48.80,36.67,54.76
2011,GUATEMALA,GTM,-0.11,0.17,10.00,49.76,37.74,55.66
2012,GUATEMALA,GTM,-0.16,0.18,10.00,46.92,35.38,56.60
2013,GUATEMALA,GTM,-0.19,0.18,10.00,45.97,34.43,56.13
2014,GUATEMALA,GTM,-0.19,0.19,10.00,47.60,33.01,55.98
2015,GUATEMALA,GTM,-0.20,0.18,10.00,47.60,33.49,55.50
1996,GUINEA,GIN,-0.71,0.40,3.00,24.02,8.29,50.24
1998,GUINEA,GIN,-0.51,0.30,5.00,27.45,15.61,52.20
2000,GUINEA,GIN,-0.60,0.27,5.00,25.98,13.66,42.93
2002,GUINEA,GIN,-1.01,0.23,6.00,17.65,7.32,27.32
2003,GUINEA,GIN,-0.98,0.20,6.00,17.16,9.76,25.85
2004,GUINEA,GIN,-0.94,0.19,7.00,17.16,9.76,27.80
2005,GUINEA,GIN,-1.05,0.18,7.00,15.69,8.78,24.39
2006,GUINEA,GIN,-1.21,0.18,8.00,10.78,4.39,19.02
2007,GUINEA,GIN,-1.23,0.18,8.00,10.19,4.83,17.87
2008,GUINEA,GIN,-1.20,0.18,8.00,10.68,4.83,17.39
2009,GUINEA,GIN,-1.13,0.17,8.00,12.44,6.19,23.33
2010,GUINEA,GIN,-1.08,0.17,8.00,13.88,6.67,23.33
2011,GUINEA,GIN,-1.00,0.17,8.00,17.06,8.49,25.47
2012,GUINEA,GIN,-1.01,0.18,10.00,17.06,8.96,25.94
2013,GUINEA,GIN,-0.99,0.18,10.00,16.59,8.96,25.47
2014,GUINEA,GIN,-1.04,0.18,10.00,14.90,8.13,26.79
2015,GUINEA,GIN,-0.86,0.17,10.00,20.67,11.48,30.14
1996,GUINEA-BISSAU,GNB,-0.82,0.45,2.00,22.06,6.34,48.78
1998,GUINEA-BISSAU,GNB,-1.33,0.30,5.00,8.82,5.37,19.51
2000,GUINEA-BISSAU,GNB,-1.24,0.27,5.00,11.76,6.83,20.00
2002,GUINEA-BISSAU,GNB,-1.02,0.25,5.00,17.16,7.32,28.78
2003,GUINEA-BISSAU,GNB,-0.86,0.22,5.00,18.63,11.71,33.17
2004,GUINEA-BISSAU,GNB,-1.08,0.21,6.00,13.73,6.83,22.44
2005,GUINEA-BISSAU,GNB,-1.11,0.19,6.00,13.24,6.83,22.93
2006,GUINEA-BISSAU,GNB,-0.94,0.21,6.00,18.14,9.27,29.27
2007,GUINEA-BISSAU,GNB,-1.10,0.21,6.00,15.05,5.80,22.71
2008,GUINEA-BISSAU,GNB,-1.21,0.21,6.00,10.19,3.86,19.32
2009,GUINEA-BISSAU,GNB,-1.18,0.20,6.00,10.05,5.71,22.38
2010,GUINEA-BISSAU,GNB,-1.14,0.21,6.00,12.44,5.71,23.33
2011,GUINEA-BISSAU,GNB,-1.12,0.21,6.00,11.85,6.60,23.58
2012,GUINEA-BISSAU,GNB,-1.22,0.23,6.00,10.43,3.30,22.17
2013,GUINEA-BISSAU,GNB,-1.26,0.22,6.00,9.00,3.30,22.17
2014,GUINEA-BISSAU,GNB,-1.19,0.22,6.00,10.10,4.78,23.44
2015,GUINEA-BISSAU,GNB,-1.20,0.21,6.00,9.13,4.78,21.53
1996,GUYANA,GUY,-0.19,0.40,3.00,44.61,20.98,65.85
1998,GUYANA,GUY,-0.01,0.35,4.00,52.45,25.85,69.27
2000,GUYANA,GUY,-0.18,0.31,4.00,41.18,22.93,62.44
2002,GUYANA,GUY,-0.41,0.27,4.00,38.24,20.00,56.59
2003,GUYANA,GUY,-0.36,0.23,4.00,41.18,21.46,54.15
2004,GUYANA,GUY,-0.38,0.23,5.00,40.20,22.44,55.12
2005,GUYANA,GUY,-0.51,0.20,6.00,32.84,21.46,48.78
2006,GUYANA,GUY,-0.60,0.21,7.00,28.92,18.54,44.88
2007,GUYANA,GUY,-0.61,0.22,7.00,27.67,17.39,46.38
2008,GUYANA,GUY,-0.56,0.21,7.00,32.04,17.39,46.86
2009,GUYANA,GUY,-0.60,0.21,7.00,30.14,20.00,44.29
2010,GUYANA,GUY,-0.58,0.21,7.00,31.10,19.05,43.81
2011,GUYANA,GUY,-0.66,0.21,7.00,27.96,16.98,42.45
2012,GUYANA,GUY,-0.61,0.22,7.00,29.38,18.87,43.87
2013,GUYANA,GUY,-0.60,0.22,7.00,30.81,18.87,45.28
2014,GUYANA,GUY,-0.53,0.22,7.00,31.73,19.14,48.33
2015,GUYANA,GUY,-0.55,0.21,7.00,31.73,19.62,47.85
1996,HAITI,HTI,-1.05,0.40,3.00,17.16,4.39,35.12
1998,HAITI,HTI,-0.88,0.35,4.00,18.14,7.32,36.10
2000,HAITI,HTI,-0.96,0.31,4.00,15.20,7.32,33.17
2002,HAITI,HTI,-1.07,0.23,6.00,14.71,7.32,25.37
2003,HAITI,HTI,-1.05,0.20,6.00,16.18,8.29,22.93
2004,HAITI,HTI,-1.34,0.20,6.00,7.84,2.93,15.61
2005,HAITI,HTI,-1.23,0.19,6.00,11.27,5.37,19.51
2006,HAITI,HTI,-0.87,0.20,7.00,20.10,11.71,30.73
2007,HAITI,HTI,-0.84,0.20,7.00,21.36,12.56,31.40
2008,HAITI,HTI,-0.76,0.19,7.00,22.82,15.46,37.20
2009,HAITI,HTI,-0.92,0.18,8.00,20.10,9.05,27.62
2010,HAITI,HTI,-1.01,0.18,8.00,17.22,7.62,26.19
2011,HAITI,HTI,-1.04,0.17,9.00,15.17,8.02,24.06
2012,HAITI,HTI,-0.94,0.19,9.00,20.85,9.91,29.25
2013,HAITI,HTI,-0.93,0.19,9.00,19.43,9.43,30.66
2014,HAITI,HTI,-1.04,0.20,9.00,14.42,6.70,26.79
2015,HAITI,HTI,-1.16,0.19,9.00,11.06,5.26,21.53
1996,HONDURAS,HND,-0.58,0.29,5.00,26.47,16.10,48.78
1998,HONDURAS,HND,-0.09,0.30,5.00,49.51,25.85,65.37
2000,HONDURAS,HND,-0.30,0.24,6.00,37.25,22.93,56.10
2002,HONDURAS,HND,-0.41,0.21,7.00,39.22,21.46,51.22
2003,HONDURAS,HND,-0.47,0.18,7.00,34.80,20.98,48.29
2004,HONDURAS,HND,-0.33,0.18,8.00,42.65,27.80,54.15
2005,HONDURAS,HND,-0.55,0.17,8.00,30.39,21.46,45.85
2006,HONDURAS,HND,-0.45,0.19,8.00,34.80,21.95,50.73
2007,HONDURAS,HND,-0.27,0.19,8.00,44.66,28.99,55.07
2008,HONDURAS,HND,-0.29,0.19,8.00,46.12,30.43,54.11
2009,HONDURAS,HND,-0.26,0.17,9.00,44.50,33.33,53.81
2010,HONDURAS,HND,-0.20,0.17,9.00,45.45,34.76,53.81
2011,HONDURAS,HND,-0.11,0.17,9.00,49.29,37.74,56.13
2012,HONDURAS,HND,-0.19,0.19,9.00,46.45,33.49,56.13
2013,HONDURAS,HND,-0.18,0.19,9.00,46.92,33.96,56.13
2014,HONDURAS,HND,-0.38,0.19,10.00,39.42,28.71,51.67
2015,HONDURAS,HND,-0.40,0.18,10.00,38.46,28.23,49.76
1996,"HONG KONG SAR, CHINA",HKG,1.91,0.27,6.00,98.53,91.71,100.00
1998,"HONG KONG SAR, CHINA",HKG,1.95,0.27,6.00,98.53,94.63,100.00
2000,"HONG KONG SAR, CHINA",HKG,1.85,0.23,6.00,98.53,91.22,100.00
2002,"HONG KONG SAR, CHINA",HKG,1.73,0.23,6.00,96.08,88.78,100.00
2003,"HONG KONG SAR, CHINA",HKG,1.94,0.20,6.00,100.00,93.66,100.00
2004,"HONG KONG SAR, CHINA",HKG,1.99,0.21,6.00,100.00,93.66,100.00
2005,"HONG KONG SAR, CHINA",HKG,1.85,0.19,6.00,100.00,93.17,100.00
2006,"HONG KONG SAR, CHINA",HKG,1.95,0.21,7.00,100.00,94.15,100.00
2007,"HONG KONG SAR, CHINA",HKG,1.99,0.22,7.00,100.00,94.69,100.00
2008,"HONG KONG SAR, CHINA",HKG,1.97,0.23,7.00,100.00,93.72,100.00
2009,"HONG KONG SAR, CHINA",HKG,1.85,0.22,7.00,99.52,92.86,100.00
2010,"HONG KONG SAR, CHINA",HKG,1.91,0.24,7.00,100.00,93.33,100.00
2011,"HONG KONG SAR, CHINA",HKG,1.80,0.22,8.00,96.68,91.04,100.00
2012,"HONG KONG SAR, CHINA",HKG,1.96,0.22,8.00,99.53,94.34,100.00
2013,"HONG KONG SAR, CHINA",HKG,1.94,0.22,8.00,99.53,93.40,100.00
2014,"HONG KONG SAR, CHINA",HKG,2.05,0.23,8.00,99.52,93.30,100.00
2015,"HONG KONG SAR, CHINA",HKG,2.18,0.22,8.00,99.52,97.61,100.00
1996,HUNGARY,HUN,0.88,0.27,7.00,77.45,65.37,89.76
1998,HUNGARY,HUN,1.01,0.23,8.00,81.86,70.73,91.71
2000,HUNGARY,HUN,1.07,0.20,9.00,82.84,76.10,90.73
2002,HUNGARY,HUN,1.31,0.19,10.00,88.24,80.49,95.12
2003,HUNGARY,HUN,1.12,0.17,10.00,82.35,75.12,90.73
2004,HUNGARY,HUN,1.18,0.17,10.00,83.82,78.54,90.73
2005,HUNGARY,HUN,1.11,0.16,10.00,82.84,73.17,90.24
2006,HUNGARY,HUN,1.21,0.17,11.00,85.78,77.07,92.20
2007,HUNGARY,HUN,1.19,0.17,11.00,85.92,77.78,91.30
2008,HUNGARY,HUN,1.19,0.17,11.00,85.92,78.74,91.79
2009,HUNGARY,HUN,1.08,0.16,11.00,81.82,74.29,88.10
2010,HUNGARY,HUN,1.02,0.18,10.00,81.34,74.76,86.67
2011,HUNGARY,HUN,1.04,0.17,10.00,81.04,75.94,86.79
2012,HUNGARY,HUN,0.98,0.18,11.00,79.15,73.11,86.79
2013,HUNGARY,HUN,0.89,0.18,11.00,77.73,69.81,85.85
2014,HUNGARY,HUN,0.77,0.19,11.00,74.52,66.99,81.34
2015,HUNGARY,HUN,0.77,0.18,11.00,74.04,67.94,80.86
1996,ICELAND,ISL,1.06,0.32,5.00,83.82,68.29,95.61
1998,ICELAND,ISL,1.27,0.30,5.00,90.20,75.61,97.07
2000,ICELAND,ISL,1.56,0.26,5.00,94.12,84.88,99.02
2002,ICELAND,ISL,1.51,0.25,5.00,92.16,82.93,99.51
2003,ICELAND,ISL,1.64,0.22,5.00,95.59,87.32,100.00
2004,ICELAND,ISL,1.64,0.24,5.00,94.61,86.83,100.00
2005,ICELAND,ISL,1.61,0.20,5.00,95.10,87.80,100.00
2006,ICELAND,ISL,1.55,0.21,6.00,93.14,85.37,99.51
2007,ICELAND,ISL,1.51,0.23,6.00,92.72,85.02,99.03
2008,ICELAND,ISL,1.33,0.24,6.00,87.86,78.74,96.14
2009,ICELAND,ISL,1.00,0.25,5.00,80.38,70.48,91.43
2010,ICELAND,ISL,0.90,0.25,6.00,78.47,68.57,86.67
2011,ICELAND,ISL,1.03,0.25,6.00,80.57,71.70,91.04
2012,ICELAND,ISL,1.09,0.24,7.00,81.99,73.58,91.04
2013,ICELAND,ISL,1.12,0.24,7.00,83.41,73.58,91.98
2014,ICELAND,ISL,1.21,0.25,7.00,87.98,75.60,91.87
2015,ICELAND,ISL,1.27,0.24,7.00,86.54,77.03,92.82
1996,INDIA,IND,-0.44,0.27,6.00,32.35,20.98,52.68
1998,INDIA,IND,-0.41,0.25,7.00,32.84,21.46,52.68
2000,INDIA,IND,-0.16,0.22,7.00,42.65,30.24,58.05
2002,INDIA,IND,-0.38,0.20,8.00,40.20,25.37,51.22
2003,INDIA,IND,-0.36,0.18,8.00,40.69,25.85,51.22
2004,INDIA,IND,-0.40,0.18,9.00,39.22,23.41,50.24
2005,INDIA,IND,-0.24,0.17,9.00,46.57,31.71,54.15
2006,INDIA,IND,-0.24,0.18,10.00,45.59,31.71,54.63
2007,INDIA,IND,-0.27,0.18,10.00,44.17,29.47,53.62
2008,INDIA,IND,-0.36,0.18,10.00,40.78,28.02,52.17
2009,INDIA,IND,-0.31,0.17,10.00,42.58,31.43,52.86
2010,INDIA,IND,-0.37,0.17,10.00,39.23,27.62,50.00
2011,INDIA,IND,-0.34,0.16,11.00,39.81,30.66,51.42
2012,INDIA,IND,-0.46,0.17,11.00,35.07,25.47,46.70
2013,INDIA,IND,-0.46,0.17,11.00,35.07,24.53,47.17
2014,INDIA,IND,-0.45,0.18,11.00,33.65,26.32,48.80
2015,INDIA,IND,-0.39,0.17,11.00,39.90,28.71,49.76
1996,INDONESIA,IDN,0.19,0.27,6.00,57.35,40.49,70.24
1998,INDONESIA,IDN,-0.26,0.25,7.00,36.76,23.90,55.61
2000,INDONESIA,IDN,-0.18,0.22,8.00,41.67,29.27,57.56
2002,INDONESIA,IDN,-0.64,0.20,9.00,26.96,18.54,40.98
2003,INDONESIA,IDN,-0.78,0.17,9.00,20.59,16.10,32.68
2004,INDONESIA,IDN,-0.67,0.17,10.00,25.00,17.07,40.98
2005,INDONESIA,IDN,-0.54,0.17,10.00,31.37,22.44,45.85
2006,INDONESIA,IDN,-0.33,0.18,11.00,43.14,27.80,53.66
2007,INDONESIA,IDN,-0.31,0.18,11.00,41.75,28.50,53.62
2008,INDONESIA,IDN,-0.32,0.18,10.00,43.69,29.95,53.62
2009,INDONESIA,IDN,-0.34,0.17,10.00,39.71,29.52,51.43
2010,INDONESIA,IDN,-0.39,0.17,10.00,37.32,27.14,49.05
2011,INDONESIA,IDN,-0.33,0.16,11.00,40.76,30.66,51.42
2012,INDONESIA,IDN,-0.26,0.17,11.00,43.60,32.08,53.77
2013,INDONESIA,IDN,-0.18,0.17,11.00,46.45,34.43,56.13
2014,INDONESIA,IDN,-0.10,0.18,11.00,50.00,37.80,58.85
2015,INDONESIA,IDN,-0.21,0.17,11.00,47.12,33.49,55.50
1996,"IRAN, ISLAMIC REP.",IRN,-1.60,0.32,4.00,5.39,1.46,16.10
1998,"IRAN, ISLAMIC REP.",IRN,-1.73,0.33,4.00,5.39,0.98,12.68
2000,"IRAN, ISLAMIC REP.",IRN,-1.71,0.31,4.00,5.88,0.98,12.68
2002,"IRAN, ISLAMIC REP.",IRN,-1.32,0.22,6.00,7.84,4.39,18.54
2003,"IRAN, ISLAMIC REP.",IRN,-1.23,0.19,6.00,11.27,3.90,18.05
2004,"IRAN, ISLAMIC REP.",IRN,-1.26,0.19,7.00,9.31,5.37,17.07
2005,"IRAN, ISLAMIC REP.",IRN,-1.28,0.18,7.00,10.78,4.88,17.56
2006,"IRAN, ISLAMIC REP.",IRN,-1.48,0.19,8.00,5.39,2.93,12.68
2007,"IRAN, ISLAMIC REP.",IRN,-1.62,0.20,8.00,3.40,2.90,8.70
2008,"IRAN, ISLAMIC REP.",IRN,-1.63,0.19,8.00,2.91,2.90,7.73
2009,"IRAN, ISLAMIC REP.",IRN,-1.73,0.19,7.00,2.87,2.38,6.19
2010,"IRAN, ISLAMIC REP.",IRN,-1.70,0.21,7.00,2.87,2.86,6.67
2011,"IRAN, ISLAMIC REP.",IRN,-1.51,0.19,8.00,5.69,2.83,10.38
2012,"IRAN, ISLAMIC REP.",IRN,-1.41,0.21,8.00,7.11,2.83,13.68
2013,"IRAN, ISLAMIC REP.",IRN,-1.49,0.21,8.00,5.69,2.83,12.74
2014,"IRAN, ISLAMIC REP.",IRN,-1.46,0.22,8.00,4.81,2.87,12.44
2015,"IRAN, ISLAMIC REP.",IRN,-1.28,0.20,9.00,6.73,4.78,17.22
1996,IRAQ,IRQ,-2.02,0.32,4.00,1.47,0.00,7.32
1998,IRAQ,IRQ,-2.17,0.33,4.00,1.47,0.00,6.83
2000,IRAQ,IRQ,-2.15,0.31,4.00,1.47,0.00,6.83
2002,IRAQ,IRQ,-1.99,0.24,4.00,0.98,0.00,4.88
2003,IRAQ,IRQ,-1.43,0.20,4.00,7.35,2.93,15.12
2004,IRAQ,IRQ,-1.65,0.22,4.00,3.43,2.44,8.78
2005,IRAQ,IRQ,-1.51,0.19,4.00,5.39,2.44,11.71
2006,IRAQ,IRQ,-1.40,0.23,4.00,7.35,2.93,15.61
2007,IRAQ,IRQ,-1.32,0.24,4.00,6.80,2.90,17.87
2008,IRAQ,IRQ,-1.15,0.24,4.00,13.11,3.86,23.19
2009,IRAQ,IRQ,-1.01,0.22,5.00,16.75,6.19,27.14
2010,IRAQ,IRQ,-1.05,0.19,6.00,15.79,6.67,25.24
2011,IRAQ,IRQ,-1.09,0.19,6.00,13.27,7.08,23.58
2012,IRAQ,IRQ,-1.25,0.21,7.00,9.48,3.77,21.70
2013,IRAQ,IRQ,-1.24,0.20,7.00,9.48,4.25,22.17
2014,IRAQ,IRQ,-1.25,0.21,7.00,9.13,4.78,19.14
2015,IRAQ,IRQ,-1.23,0.21,7.00,8.65,4.78,19.62
1996,IRELAND,IRL,1.57,0.27,6.00,95.59,84.39,99.51
1998,IRELAND,IRL,1.69,0.27,6.00,96.57,88.78,99.51
2000,IRELAND,IRL,1.84,0.23,6.00,97.06,91.22,100.00
2002,IRELAND,IRL,1.76,0.23,6.00,97.55,88.78,100.00
2003,IRELAND,IRL,1.62,0.20,6.00,94.12,87.80,100.00
2004,IRELAND,IRL,1.60,0.21,6.00,93.63,86.34,99.51
2005,IRELAND,IRL,1.54,0.19,6.00,92.65,85.85,99.51
2006,IRELAND,IRL,1.85,0.21,7.00,99.51,92.68,100.00
2007,IRELAND,IRL,1.85,0.22,7.00,98.54,91.30,100.00
2008,IRELAND,IRL,1.92,0.23,7.00,99.51,92.75,100.00
2009,IRELAND,IRL,1.70,0.22,7.00,96.17,87.62,100.00
2010,IRELAND,IRL,1.61,0.24,7.00,94.26,84.76,100.00
2011,IRELAND,IRL,1.59,0.23,7.00,93.36,85.38,100.00
2012,IRELAND,IRL,1.57,0.24,7.00,94.31,84.91,99.53
2013,IRELAND,IRL,1.58,0.24,7.00,93.84,85.85,100.00
2014,IRELAND,IRL,1.75,0.25,7.00,95.19,89.47,99.52
2015,IRELAND,IRL,1.81,0.24,7.00,97.60,90.91,99.52
1996,ISRAEL,ISR,1.11,0.27,6.00,84.31,71.22,94.63
1998,ISRAEL,ISR,1.09,0.27,6.00,85.29,70.73,94.63
2000,ISRAEL,ISR,1.13,0.23,6.00,84.80,76.59,93.66
2002,ISRAEL,ISR,0.95,0.23,6.00,79.41,68.78,88.29
2003,ISRAEL,ISR,0.93,0.20,6.00,77.45,68.29,87.32
2004,ISRAEL,ISR,0.85,0.21,6.00,76.96,67.32,85.37
2005,ISRAEL,ISR,0.88,0.19,6.00,75.49,66.34,85.37
2006,ISRAEL,ISR,1.02,0.21,7.00,80.39,71.22,91.22
2007,ISRAEL,ISR,1.11,0.22,7.00,84.47,72.95,91.30
2008,ISRAEL,ISR,1.18,0.23,7.00,85.44,74.40,93.24
2009,ISRAEL,ISR,1.11,0.22,7.00,83.25,73.81,92.86
2010,ISRAEL,ISR,1.23,0.24,7.00,84.69,76.19,93.81
2011,ISRAEL,ISR,1.32,0.23,7.00,87.20,78.77,95.75
2012,ISRAEL,ISR,1.17,0.24,7.00,84.83,75.00,93.87
2013,ISRAEL,ISR,1.16,0.24,7.00,85.31,74.53,92.45
2014,ISRAEL,ISR,1.21,0.25,7.00,87.50,75.60,91.87
2015,ISRAEL,ISR,1.27,0.24,7.00,87.02,77.03,92.82
1996,ITALY,ITA,0.83,0.27,6.00,75.98,63.90,88.78
