Year,Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper
2003,GREECE,GRC,0.80,0.18,8.00,73.68,63.33,83.81
2004,GREECE,GRC,0.92,0.17,8.00,79.43,69.52,86.19
2005,GREECE,GRC,0.78,0.17,8.00,73.21,63.33,83.33
2006,GREECE,GRC,0.86,0.16,10.00,73.68,68.10,85.24
2007,GREECE,GRC,0.84,0.16,10.00,75.12,67.14,83.81
2008,GREECE,GRC,0.84,0.16,10.00,75.48,67.94,83.73
2009,GREECE,GRC,0.62,0.16,10.00,67.30,62.26,75.00
2010,GREECE,GRC,0.61,0.16,11.00,66.82,62.26,75.47
2011,GREECE,GRC,0.55,0.15,11.00,67.14,62.15,73.83
2012,GREECE,GRC,0.40,0.15,12.00,63.85,59.35,70.09
2013,GREECE,GRC,0.45,0.15,12.00,63.85,59.35,72.43
2014,GREECE,GRC,0.34,0.17,10.00,67.31,60.77,73.68
2015,GREECE,GRC,0.24,0.16,10.00,63.94,57.42,69.86
1996,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2006,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2007,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,GREENLAND,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009,GREENLAND,GRL,1.70,0.28,1.00,93.36,86.79,100.00
2010,GREENLAND,GRL,1.72,0.28,1.00,93.84,87.26,100.00
2011,GREENLAND,GRL,1.74,0.24,1.00,95.31,87.85,100.00
2012,GREENLAND,GRL,1.73,0.27,1.00,93.90,86.45,100.00
2013,GREENLAND,GRL,1.70,0.27,1.00,93.90,86.45,100.00
2014,GREENLAND,GRL,1.77,0.31,1.00,92.31,86.12,100.00
2015,GREENLAND,GRL,1.74,0.29,1.00,92.31,85.17,100.00
1996,GRENADA,GRD,0.33,0.37,2.00,60.29,42.38,80.48
1998,GRENADA,GRD,0.41,0.32,3.00,64.59,48.57,80.00
2000,GRENADA,GRD,0.34,0.26,3.00,61.24,49.52,71.43
2002,GRENADA,GRD,0.34,0.30,3.00,61.24,48.57,75.24
2003,GRENADA,GRD,0.30,0.28,3.00,61.24,47.14,72.86
2004,GRENADA,GRD,0.31,0.26,4.00,60.29,50.00,71.90
2005,GRENADA,GRD,0.31,0.27,4.00,59.81,50.00,70.95
2006,GRENADA,GRD,0.22,0.28,4.00,58.85,48.57,69.05
2007,GRENADA,GRD,0.16,0.28,4.00,57.89,46.67,68.10
2008,GRENADA,GRD,0.08,0.24,4.00,56.25,45.93,64.11
2009,GRENADA,GRD,0.15,0.25,4.00,58.77,46.70,66.04
2010,GRENADA,GRD,0.11,0.25,4.00,58.29,46.23,65.57
2011,GRENADA,GRD,0.15,0.26,4.00,60.09,47.66,67.76
2012,GRENADA,GRD,0.13,0.24,4.00,58.69,47.20,66.36
2013,GRENADA,GRD,0.14,0.24,4.00,58.69,46.73,66.82
2014,GRENADA,GRD,-0.16,0.29,2.00,49.52,29.67,66.03
2015,GRENADA,GRD,-0.20,0.28,3.00,49.04,29.19,65.07
1996,GUAM,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1998,GUAM,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2000,GUAM,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2002,GUAM,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003,GUAM,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,GUAM,GUM,1.00,0.34,1.00,82.30,64.29,92.38
2005,GUAM,GUM,1.15,0.35,1.00,86.12,65.24,94.76
2006,GUAM,GUM,1.13,0.39,1.00,87.56,63.33,95.71
2007,GUAM,GUM,1.15,0.37,1.00,86.60,65.71,95.24
2008,GUAM,GUM,1.16,0.34,1.00,85.10,68.42,94.26
2009,GUAM,GUM,1.17,0.38,1.00,86.26,65.57,96.23
2010,GUAM,GUM,1.16,0.41,1.00,85.78,65.09,97.17
2011,GUAM,GUM,1.13,0.41,1.00,84.98,63.55,97.20
2012,GUAM,GUM,1.15,0.40,1.00,85.92,65.89,96.26
2013,GUAM,GUM,1.15,0.38,1.00,85.92,66.36,95.79
2014,GUAM,GUM,1.39,0.53,1.00,87.50,72.25,100.00
2015,GUAM,GUM,1.36,0.50,1.00,87.98,70.33,100.00
1996,GUATEMALA,GTM,-1.17,0.20,7.00,11.96,6.67,24.76
1998,GUATEMALA,GTM,-1.13,0.21,7.00,13.40,6.19,23.81
2000,GUATEMALA,GTM,-0.92,0.16,9.00,22.49,12.38,31.90
2002,GUATEMALA,GTM,-1.01,0.18,10.00,18.18,8.57,29.05
2003,GUATEMALA,GTM,-1.10,0.18,11.00,14.35,7.14,24.76
2004,GUATEMALA,GTM,-1.02,0.16,13.00,16.75,8.57,26.67
2005,GUATEMALA,GTM,-1.09,0.16,13.00,14.83,8.57,24.76
2006,GUATEMALA,GTM,-1.12,0.15,16.00,12.44,6.67,22.38
2007,GUATEMALA,GTM,-1.15,0.15,16.00,11.00,5.71,20.48
2008,GUATEMALA,GTM,-1.15,0.14,16.00,11.06,7.18,20.57
2009,GUATEMALA,GTM,-1.07,0.14,15.00,15.64,6.60,21.70
2010,GUATEMALA,GTM,-1.01,0.14,16.00,16.59,9.43,25.94
2011,GUATEMALA,GTM,-1.07,0.13,17.00,14.55,7.94,22.90
2012,GUATEMALA,GTM,-1.10,0.14,17.00,14.55,6.54,21.50
2013,GUATEMALA,GTM,-1.11,0.14,16.00,13.15,7.01,20.56
2014,GUATEMALA,GTM,-0.99,0.15,14.00,14.42,7.66,24.88
2015,GUATEMALA,GTM,-0.99,0.15,14.00,15.38,7.66,25.84
1996,GUINEA,GIN,-1.51,0.31,4.00,5.74,1.43,17.62
1998,GUINEA,GIN,-1.27,0.26,6.00,10.05,2.86,22.86
2000,GUINEA,GIN,-1.42,0.23,6.00,6.22,1.43,17.14
2002,GUINEA,GIN,-0.98,0.22,7.00,19.14,7.62,33.33
2003,GUINEA,GIN,-1.11,0.22,8.00,13.88,6.19,27.62
2004,GUINEA,GIN,-1.24,0.21,9.00,9.57,5.24,19.05
2005,GUINEA,GIN,-1.35,0.20,9.00,8.61,1.90,16.67
2006,GUINEA,GIN,-1.42,0.17,10.00,5.26,1.90,11.43
2007,GUINEA,GIN,-1.47,0.17,10.00,4.78,1.90,10.00
2008,GUINEA,GIN,-1.54,0.16,11.00,3.37,1.44,8.13
2009,GUINEA,GIN,-1.54,0.16,11.00,2.84,1.42,6.60
2010,GUINEA,GIN,-1.50,0.15,11.00,3.32,1.42,9.43
2011,GUINEA,GIN,-1.47,0.15,12.00,2.82,1.40,9.81
2012,GUINEA,GIN,-1.42,0.14,14.00,4.23,1.40,9.81
2013,GUINEA,GIN,-1.40,0.14,15.00,4.69,1.87,11.68
2014,GUINEA,GIN,-1.37,0.14,14.00,5.29,1.91,10.05
2015,GUINEA,GIN,-1.17,0.14,14.00,9.13,5.26,17.22
1996,GUINEA-BISSAU,GNB,-2.02,0.33,3.00,0.96,0.00,8.10
1998,GUINEA-BISSAU,GNB,-2.07,0.28,5.00,1.44,0.00,3.81
2000,GUINEA-BISSAU,GNB,-1.39,0.23,6.00,6.70,1.90,17.62
2002,GUINEA-BISSAU,GNB,-1.20,0.24,6.00,10.53,3.33,25.71
2003,GUINEA-BISSAU,GNB,-1.18,0.23,6.00,12.92,4.76,24.76
2004,GUINEA-BISSAU,GNB,-1.18,0.21,7.00,11.48,5.24,21.43
2005,GUINEA-BISSAU,GNB,-1.28,0.21,8.00,9.09,2.86,18.57
2006,GUINEA-BISSAU,GNB,-1.27,0.21,8.00,9.57,2.38,20.48
2007,GUINEA-BISSAU,GNB,-1.35,0.21,8.00,7.18,1.90,16.67
2008,GUINEA-BISSAU,GNB,-1.42,0.19,8.00,5.29,1.91,12.44
2009,GUINEA-BISSAU,GNB,-1.36,0.19,8.00,4.74,1.89,16.51
2010,GUINEA-BISSAU,GNB,-1.35,0.19,8.00,5.69,1.42,15.57
2011,GUINEA-BISSAU,GNB,-1.32,0.19,8.00,6.10,1.87,16.36
2012,GUINEA-BISSAU,GNB,-1.51,0.18,8.00,2.35,0.47,9.35
2013,GUINEA-BISSAU,GNB,-1.60,0.17,9.00,1.88,0.47,7.01
2014,GUINEA-BISSAU,GNB,-1.35,0.18,8.00,6.25,1.91,13.88
2015,GUINEA-BISSAU,GNB,-1.30,0.19,8.00,6.73,2.39,15.31
1996,GUYANA,GUY,-0.36,0.31,4.00,40.67,23.81,56.19
1998,GUYANA,GUY,-0.42,0.28,5.00,36.36,20.95,52.38
2000,GUYANA,GUY,-0.55,0.23,5.00,33.49,21.43,46.67
2002,GUYANA,GUY,-0.55,0.25,5.00,35.41,19.52,48.57
2003,GUYANA,GUY,-0.61,0.23,6.00,31.58,18.10,45.24
2004,GUYANA,GUY,-0.66,0.22,7.00,31.58,16.67,44.29
2005,GUYANA,GUY,-0.73,0.20,9.00,29.67,15.24,40.95
2006,GUYANA,GUY,-0.60,0.16,11.00,33.49,22.38,45.71
2007,GUYANA,GUY,-0.51,0.17,12.00,37.32,24.76,48.10
2008,GUYANA,GUY,-0.62,0.16,11.00,33.17,20.57,43.54
2009,GUYANA,GUY,-0.58,0.16,11.00,35.55,21.70,45.75
2010,GUYANA,GUY,-0.48,0.16,11.00,38.86,27.83,47.64
2011,GUYANA,GUY,-0.50,0.15,11.00,37.09,26.64,48.60
2012,GUYANA,GUY,-0.51,0.15,12.00,38.50,27.57,47.20
2013,GUYANA,GUY,-0.52,0.15,12.00,38.03,26.17,46.26
2014,GUYANA,GUY,-0.60,0.17,10.00,31.73,19.14,43.54
2015,GUYANA,GUY,-0.50,0.16,9.00,36.06,24.88,48.33
1996,HAITI,HTI,-1.67,0.31,4.00,3.83,0.95,12.38
1998,HAITI,HTI,-1.61,0.28,5.00,4.31,1.90,12.38
2000,HAITI,HTI,-1.62,0.23,6.00,2.39,0.95,10.95
2002,HAITI,HTI,-1.91,0.22,8.00,0.00,0.00,3.81
2003,HAITI,HTI,-1.88,0.21,8.00,0.48,0.00,5.71
2004,HAITI,HTI,-1.79,0.21,9.00,0.96,0.48,6.67
2005,HAITI,HTI,-1.68,0.22,8.00,1.91,0.48,9.05
2006,HAITI,HTI,-1.45,0.18,11.00,4.78,1.43,10.95
2007,HAITI,HTI,-1.39,0.17,11.00,6.22,1.90,12.38
2008,HAITI,HTI,-1.32,0.17,11.00,7.69,2.87,15.31
2009,HAITI,HTI,-1.35,0.16,12.00,5.21,2.36,14.15
2010,HAITI,HTI,-1.39,0.15,12.00,4.74,1.89,12.74
2011,HAITI,HTI,-1.41,0.14,14.00,5.16,1.87,12.62
2012,HAITI,HTI,-1.34,0.14,14.00,6.10,2.34,14.02
2013,HAITI,HTI,-1.30,0.14,14.00,7.98,3.27,14.49
2014,HAITI,HTI,-1.19,0.16,12.00,7.69,3.83,16.75
2015,HAITI,HTI,-1.17,0.16,12.00,9.62,4.78,17.70
1996,HONDURAS,HND,-0.94,0.20,7.00,19.62,10.48,30.95
1998,HONDURAS,HND,-0.97,0.21,7.00,18.18,9.52,30.95
2000,HONDURAS,HND,-1.00,0.16,9.00,18.18,10.48,29.05
2002,HONDURAS,HND,-0.88,0.18,10.00,23.44,11.43,33.33
2003,HONDURAS,HND,-0.89,0.18,10.00,20.57,13.33,31.90
2004,HONDURAS,HND,-0.75,0.16,13.00,27.27,17.14,37.62
2005,HONDURAS,HND,-0.77,0.16,13.00,28.23,15.71,37.14
2006,HONDURAS,HND,-1.00,0.16,14.00,15.79,10.00,26.67
2007,HONDURAS,HND,-0.93,0.16,14.00,19.62,10.00,30.48
2008,HONDURAS,HND,-0.97,0.16,14.00,18.75,9.09,25.84
2009,HONDURAS,HND,-0.90,0.14,15.00,19.91,13.68,30.66
2010,HONDURAS,HND,-0.88,0.14,15.00,21.33,12.74,31.13
2011,HONDURAS,HND,-0.93,0.14,15.00,19.25,13.55,29.44
2012,HONDURAS,HND,-1.16,0.14,15.00,11.27,4.67,17.76
2013,HONDURAS,HND,-1.20,0.14,15.00,10.80,4.21,18.22
2014,HONDURAS,HND,-0.97,0.15,14.00,14.90,7.66,26.32
2015,HONDURAS,HND,-0.95,0.15,14.00,16.83,8.13,26.79
1996,"HONG KONG SAR, CHINA",HKG,0.75,0.20,6.00,68.42,60.95,84.76
1998,"HONG KONG SAR, CHINA",HKG,0.96,0.20,6.00,80.38,69.52,89.52
2000,"HONG KONG SAR, CHINA",HKG,0.79,0.16,7.00,72.25,63.81,83.33
2002,"HONG KONG SAR, CHINA",HKG,1.24,0.18,7.00,87.08,78.57,92.86
2003,"HONG KONG SAR, CHINA",HKG,1.53,0.18,7.00,91.87,86.67,95.24
2004,"HONG KONG SAR, CHINA",HKG,1.59,0.17,7.00,92.82,88.10,96.19
2005,"HONG KONG SAR, CHINA",HKG,1.61,0.17,7.00,92.82,89.52,97.62
2006,"HONG KONG SAR, CHINA",HKG,1.53,0.16,9.00,90.91,89.52,96.67
2007,"HONG KONG SAR, CHINA",HKG,1.51,0.16,9.00,90.91,87.62,95.71
2008,"HONG KONG SAR, CHINA",HKG,1.48,0.16,9.00,90.38,87.08,94.26
2009,"HONG KONG SAR, CHINA",HKG,1.48,0.16,9.00,91.00,86.79,95.28
2010,"HONG KONG SAR, CHINA",HKG,1.54,0.16,9.00,91.00,87.26,95.75
2011,"HONG KONG SAR, CHINA",HKG,1.55,0.15,10.00,90.61,87.38,96.26
2012,"HONG KONG SAR, CHINA",HKG,1.57,0.16,10.00,90.61,86.45,96.73
2013,"HONG KONG SAR, CHINA",HKG,1.55,0.16,10.00,91.08,86.45,96.73
2014,"HONG KONG SAR, CHINA",HKG,1.85,0.17,10.00,93.75,89.00,100.00
2015,"HONG KONG SAR, CHINA",HKG,1.83,0.16,9.00,94.71,89.47,100.00
1996,HUNGARY,HUN,0.83,0.18,8.00,77.03,63.81,85.71
1998,HUNGARY,HUN,0.79,0.18,9.00,75.12,66.19,83.81
2000,HUNGARY,HUN,0.85,0.15,11.00,76.56,68.57,83.81
2002,HUNGARY,HUN,0.93,0.16,12.00,78.47,70.00,84.29
2003,HUNGARY,HUN,0.89,0.16,12.00,77.51,69.05,83.81
2004,HUNGARY,HUN,0.89,0.14,12.00,77.51,70.48,84.76
2005,HUNGARY,HUN,0.83,0.15,12.00,76.56,66.19,83.33
2006,HUNGARY,HUN,0.96,0.14,14.00,80.38,70.48,88.10
2007,HUNGARY,HUN,0.92,0.14,14.00,81.34,71.90,84.76
2008,HUNGARY,HUN,0.89,0.14,15.00,79.81,70.33,83.73
2009,HUNGARY,HUN,0.76,0.13,15.00,71.56,65.57,80.66
2010,HUNGARY,HUN,0.75,0.14,14.00,72.04,65.09,80.19
2011,HUNGARY,HUN,0.74,0.13,14.00,71.36,65.89,79.44
2012,HUNGARY,HUN,0.60,0.13,15.00,68.54,63.08,73.83
2013,HUNGARY,HUN,0.57,0.13,14.00,67.61,61.68,73.36
2014,HUNGARY,HUN,0.50,0.14,13.00,70.67,65.07,76.56
2015,HUNGARY,HUN,0.40,0.14,13.00,66.83,61.24,73.21
1996,ICELAND,ISL,1.58,0.25,6.00,94.26,86.19,100.00
1998,ICELAND,ISL,1.69,0.24,6.00,94.26,90.00,100.00
2000,ICELAND,ISL,1.80,0.20,6.00,98.09,91.43,100.00
2002,ICELAND,ISL,1.87,0.22,6.00,98.56,92.86,100.00
2003,ICELAND,ISL,1.94,0.21,6.00,99.52,92.86,100.00
2004,ICELAND,ISL,1.96,0.21,6.00,99.04,92.86,100.00
2005,ICELAND,ISL,1.97,0.20,6.00,100.00,92.86,100.00
2006,ICELAND,ISL,1.90,0.17,7.00,98.09,91.90,100.00
2007,ICELAND,ISL,1.85,0.18,7.00,97.61,90.95,100.00
2008,ICELAND,ISL,1.89,0.17,8.00,97.60,91.39,100.00
2009,ICELAND,ISL,1.71,0.18,8.00,93.84,88.68,100.00
2010,ICELAND,ISL,1.70,0.17,9.00,93.36,88.68,100.00
2011,ICELAND,ISL,1.68,0.16,9.00,92.96,89.25,99.07
2012,ICELAND,ISL,1.68,0.16,10.00,92.49,89.25,99.07
2013,ICELAND,ISL,1.66,0.16,10.00,92.49,87.85,98.60
2014,ICELAND,ISL,1.72,0.18,9.00,90.87,88.04,97.61
2015,ICELAND,ISL,1.67,0.17,9.00,90.87,88.04,97.13
1996,INDIA,IND,0.26,0.19,7.00,59.33,49.05,64.29
1998,INDIA,IND,0.29,0.19,8.00,60.29,51.43,68.57
2000,INDIA,IND,0.28,0.16,9.00,59.81,52.86,64.76
2002,INDIA,IND,-0.04,0.17,10.00,51.20,44.76,59.52
2003,INDIA,IND,0.10,0.17,10.00,55.02,47.14,62.38
2004,INDIA,IND,0.04,0.16,11.00,54.07,45.71,60.00
2005,INDIA,IND,0.16,0.16,11.00,57.89,50.95,61.43
2006,INDIA,IND,0.19,0.15,14.00,56.94,52.38,63.33
2007,INDIA,IND,0.11,0.15,14.00,56.94,50.95,60.00
2008,INDIA,IND,0.09,0.14,14.00,56.73,51.20,59.33
2009,INDIA,IND,0.02,0.14,14.00,54.98,49.06,61.32
2010,INDIA,IND,-0.04,0.14,14.00,54.50,47.64,60.85
2011,INDIA,IND,-0.11,0.13,15.00,52.11,45.79,57.94
2012,INDIA,IND,-0.09,0.14,15.00,53.05,46.26,58.41
2013,INDIA,IND,-0.08,0.14,14.00,53.05,45.79,58.88
2014,INDIA,IND,-0.09,0.15,13.00,54.81,43.06,63.64
2015,INDIA,IND,-0.06,0.14,13.00,55.77,45.93,61.24
1996,INDONESIA,IDN,-0.37,0.19,7.00,39.71,28.57,49.05
1998,INDONESIA,IDN,-0.72,0.19,8.00,27.75,17.14,36.67
2000,INDONESIA,IDN,-0.75,0.15,10.00,28.71,18.10,35.24
2002,INDONESIA,IDN,-0.97,0.16,11.00,20.10,10.48,29.52
2003,INDONESIA,IDN,-0.89,0.16,12.00,21.05,13.33,30.00
2004,INDONESIA,IDN,-0.77,0.15,13.00,25.36,16.67,36.67
2005,INDONESIA,IDN,-0.82,0.15,13.00,25.36,15.24,35.24
2006,INDONESIA,IDN,-0.73,0.14,16.00,27.75,19.52,39.52
2007,INDONESIA,IDN,-0.68,0.15,16.00,29.67,20.00,42.38
2008,INDONESIA,IDN,-0.66,0.14,15.00,31.25,20.57,40.19
2009,INDONESIA,IDN,-0.59,0.14,15.00,34.60,21.70,43.87
2010,INDONESIA,IDN,-0.64,0.14,15.00,31.75,21.70,41.04
2011,INDONESIA,IDN,-0.61,0.13,16.00,31.92,23.83,42.99
2012,INDONESIA,IDN,-0.59,0.13,16.00,34.27,24.30,45.33
2013,INDONESIA,IDN,-0.54,0.14,15.00,37.09,26.17,45.33
2014,INDONESIA,IDN,-0.35,0.15,13.00,41.83,32.06,54.07
2015,INDONESIA,IDN,-0.41,0.14,13.00,39.90,29.67,50.24
1996,"IRAN, ISLAMIC REP.",IRN,-0.85,0.21,5.00,24.40,10.95,34.29
1998,"IRAN, ISLAMIC REP.",IRN,-0.61,0.22,5.00,31.10,18.57,43.81
2000,"IRAN, ISLAMIC REP.",IRN,-0.42,0.18,5.00,39.23,29.05,48.57
2002,"IRAN, ISLAMIC REP.",IRN,-0.72,0.19,7.00,29.19,17.62,39.52
2003,"IRAN, ISLAMIC REP.",IRN,-0.61,0.19,8.00,31.10,20.48,43.81
2004,"IRAN, ISLAMIC REP.",IRN,-0.63,0.18,10.00,33.49,19.05,43.33
2005,"IRAN, ISLAMIC REP.",IRN,-0.77,0.18,10.00,27.75,15.24,38.57
2006,"IRAN, ISLAMIC REP.",IRN,-0.90,0.17,12.00,21.05,10.95,32.38
2007,"IRAN, ISLAMIC REP.",IRN,-0.93,0.17,12.00,19.14,10.00,30.48
2008,"IRAN, ISLAMIC REP.",IRN,-0.87,0.16,12.00,20.67,11.48,33.49
2009,"IRAN, ISLAMIC REP.",IRN,-0.94,0.16,11.00,18.01,11.32,30.19
2010,"IRAN, ISLAMIC REP.",IRN,-0.98,0.16,11.00,17.54,9.43,28.30
2011,"IRAN, ISLAMIC REP.",IRN,-0.94,0.15,12.00,18.78,12.62,29.91
2012,"IRAN, ISLAMIC REP.",IRN,-0.89,0.15,12.00,21.13,11.68,32.24
2013,"IRAN, ISLAMIC REP.",IRN,-0.98,0.15,12.00,16.43,10.28,28.97
2014,"IRAN, ISLAMIC REP.",IRN,-1.03,0.17,10.00,13.94,7.66,24.40
2015,"IRAN, ISLAMIC REP.",IRN,-0.95,0.16,11.00,16.35,7.66,29.19
1996,IRAQ,IRQ,-1.51,0.21,5.00,5.26,1.90,12.86
1998,IRAQ,IRQ,-1.49,0.22,5.00,5.26,1.90,13.81
2000,IRAQ,IRQ,-1.33,0.18,5.00,8.61,2.38,17.14
2002,IRAQ,IRQ,-1.47,0.21,5.00,4.78,1.43,14.29
2003,IRAQ,IRQ,-1.67,0.22,4.00,2.87,0.48,8.57
2004,IRAQ,IRQ,-1.89,0.21,4.00,0.48,0.48,5.24
2005,IRAQ,IRQ,-1.77,0.21,5.00,0.48,0.48,7.62
2006,IRAQ,IRQ,-1.79,0.22,5.00,0.96,0.48,5.24
2007,IRAQ,IRQ,-1.93,0.22,5.00,0.48,0.48,2.86
2008,IRAQ,IRQ,-1.84,0.20,8.00,0.96,0.48,3.83
2009,IRAQ,IRQ,-1.77,0.20,9.00,1.42,0.47,4.25
2010,IRAQ,IRQ,-1.62,0.18,10.00,1.90,0.47,6.13
2011,IRAQ,IRQ,-1.52,0.17,9.00,2.35,0.93,9.35
2012,IRAQ,IRQ,-1.50,0.16,10.00,2.82,0.47,9.35
2013,IRAQ,IRQ,-1.48,0.17,10.00,3.29,1.40,10.75
2014,IRAQ,IRQ,-1.36,0.18,9.00,5.77,1.91,13.40
2015,IRAQ,IRQ,-1.46,0.18,9.00,3.85,1.44,10.05
1996,IRELAND,IRL,1.47,0.19,7.00,93.30,85.71,97.14
1998,IRELAND,IRL,1.59,0.19,7.00,93.30,88.57,98.57
2000,IRELAND,IRL,1.51,0.16,7.00,92.82,86.19,96.19
2002,IRELAND,IRL,1.59,0.18,7.00,93.30,88.10,99.05
2003,IRELAND,IRL,1.48,0.18,7.00,91.39,84.76,95.24
2004,IRELAND,IRL,1.53,0.17,7.00,92.34,87.62,95.71
2005,IRELAND,IRL,1.58,0.17,8.00,92.34,89.52,97.14
2006,IRELAND,IRL,1.70,0.16,9.00,93.78,90.00,99.05
2007,IRELAND,IRL,1.71,0.16,10.00,93.78,90.00,99.52
2008,IRELAND,IRL,1.69,0.16,10.00,93.27,89.47,99.52
2009,IRELAND,IRL,1.74,0.16,10.00,95.26,90.09,100.00
2010,IRELAND,IRL,1.77,0.16,10.00,95.73,90.09,100.00
2011,IRELAND,IRL,1.77,0.15,11.00,96.24,90.19,100.00
2012,IRELAND,IRL,1.74,0.16,11.00,94.37,90.19,100.00
2013,IRELAND,IRL,1.73,0.16,10.00,94.37,90.19,100.00
2014,IRELAND,IRL,1.80,0.18,9.00,92.79,89.00,99.04
2015,IRELAND,IRL,1.79,0.17,9.00,93.27,89.47,99.52
1996,ISRAEL,ISR,1.25,0.19,7.00,89.00,80.48,93.33
1998,ISRAEL,ISR,1.00,0.19,7.00,81.82,71.43,90.48
2000,ISRAEL,ISR,0.98,0.16,8.00,81.82,70.95,86.19
2002,ISRAEL,ISR,1.06,0.18,8.00,82.78,72.86,89.05
2003,ISRAEL,ISR,0.89,0.18,8.00,77.03,69.05,84.76
2004,ISRAEL,ISR,0.87,0.17,8.00,76.56,68.57,85.24
2005,ISRAEL,ISR,0.81,0.17,8.00,75.60,64.76,83.81
2006,ISRAEL,ISR,0.89,0.16,11.00,77.99,68.10,87.62
2007,ISRAEL,ISR,0.81,0.16,11.00,73.68,65.71,83.33
2008,ISRAEL,ISR,0.83,0.16,11.00,75.00,67.46,83.73
2009,ISRAEL,ISR,0.82,0.16,10.00,74.41,66.04,83.96
2010,ISRAEL,ISR,0.90,0.16,10.00,79.15,66.98,85.85
2011,ISRAEL,ISR,1.00,0.15,10.00,80.28,72.90,86.45
2012,ISRAEL,ISR,0.93,0.16,10.00,77.93,71.03,86.45
2013,ISRAEL,ISR,0.96,0.16,10.00,80.28,72.43,86.45
2014,ISRAEL,ISR,1.11,0.18,9.00,83.17,77.03,87.56
2015,ISRAEL,ISR,1.17,0.17,9.00,84.62,77.99,89.00
1996,ITALY,ITA,0.98,0.19,7.00,82.30,65.71,89.52
1998,ITALY,ITA,0.76,0.19,7.00,74.16,64.76,83.33
2000,ITALY,ITA,0.80,0.16,8.00,72.73,64.76,83.33
2002,ITALY,ITA,0.70,0.18,8.00,70.81,63.33,80.48
2003,ITALY,ITA,0.66,0.18,8.00,70.81,62.38,80.95
2004,ITALY,ITA,0.58,0.17,8.00,66.99,60.00,76.19
2005,ITALY,ITA,0.47,0.17,8.00,62.68,58.10,70.95
2006,ITALY,ITA,0.35,0.16,10.00,60.29,55.24,68.10
2007,ITALY,ITA,0.44,0.16,11.00,61.72,58.57,71.90
2008,ITALY,ITA,0.42,0.16,11.00,62.98,57.89,70.33
2009,ITALY,ITA,0.35,0.16,11.00,62.09,57.08,66.51
2010,ITALY,ITA,0.38,0.16,12.00,63.03,59.43,66.98
2011,ITALY,ITA,0.42,0.14,13.00,63.38,61.21,68.69
2012,ITALY,ITA,0.37,0.15,13.00,62.44,58.41,68.69
2013,ITALY,ITA,0.37,0.15,12.00,62.44,57.48,69.16
2014,ITALY,ITA,0.34,0.17,10.00,66.83,60.29,73.21
2015,ITALY,ITA,0.25,0.16,10.00,64.42,57.42,70.33
1996,JAMAICA,JAM,-0.44,0.21,5.00,35.89,26.19,49.05
1998,JAMAICA,JAM,-0.31,0.21,6.00,42.11,29.52,52.86
2000,JAMAICA,JAM,-0.49,0.16,7.00,35.41,28.10,44.29
2002,JAMAICA,JAM,-0.38,0.18,9.00,42.11,30.95,50.00
2003,JAMAICA,JAM,-0.53,0.18,9.00,35.89,23.81,44.76
2004,JAMAICA,JAM,-0.40,0.17,10.00,39.23,30.95,49.05
2005,JAMAICA,JAM,-0.48,0.17,10.00,38.28,28.57,46.67
2006,JAMAICA,JAM,-0.47,0.16,12.00,40.19,26.67,50.00
2007,JAMAICA,JAM,-0.44,0.17,12.00,41.63,26.67,50.48
2008,JAMAICA,JAM,-0.40,0.16,12.00,41.35,31.10,52.15
2009,JAMAICA,JAM,-0.48,0.16,12.00,38.86,27.83,48.11
2010,JAMAICA,JAM,-0.50,0.15,12.00,36.97,26.89,47.64
2011,JAMAICA,JAM,-0.43,0.14,13.00,42.25,30.84,50.00
2012,JAMAICA,JAM,-0.41,0.14,14.00,42.72,32.24,50.47
2013,JAMAICA,JAM,-0.38,0.14,14.00,44.13,33.64,50.93
2014,JAMAICA,JAM,-0.31,0.15,13.00,44.23,33.01,55.98
2015,JAMAICA,JAM,-0.23,0.15,13.00,48.08,36.84,57.42
1996,JAPAN,JPN,1.32,0.19,7.00,90.43,82.38,95.24
1998,JAPAN,JPN,1.33,0.19,7.00,90.91,82.38,93.81
2000,JAPAN,JPN,1.29,0.16,8.00,88.52,83.33,93.33
